sale_id,date,store_id,product_id,units_sold,revenue
SALE-20260724-S003-P001,2026-07-24,S003,P001,5,3944.3
SALE-20260724-S003-P002,2026-07-24,S003,P002,3,1947.45
SALE-20260724-S003-P003,2026-07-24,S003,P003,1,1070.87
SALE-20260724-S003-P004,2026-07-24,S003,P004,3,456.45
SALE-20260724-S003-P005,2026-07-24,S003,P005,7,3086.3
SALE-20260724-S003-P006,2026-07-24,S003,P006,4,3351.96
SALE-20260724-S003-P007,2026-07-24,S003,P007,15,3855.3
SALE-20260724-S003-P008,2026-07-24,S003,P008,10,8841.5
SALE-20260724-S003-P009,2026-07-24,S003,P009,7,5293.33
SALE-20260724-S003-P010,2026-07-24,S003,P010,9,8880.3
SALE-20260724-S003-P011,2026-07-24,S003,P011,0,0.0
SALE-20260724-S003-P012,2026-07-24,S003,P012,9,1699.47
SALE-20260724-S003-P013,2026-07-24,S003,P013,7,6054.16
SALE-20260724-S003-P014,2026-07-24,S003,P014,13,5120.83
SALE-20260724-S003-P015,2026-07-24,S003,P015,2,390.24
SALE-20260724-S003-P016,2026-07-24,S003,P016,7,1849.19
SALE-20260724-S003-P017,2026-07-24,S003,P017,5,2517.45
SALE-20260724-S003-P018,2026-07-24,S003,P018,13,4780.1
SALE-20260724-S003-P019,2026-07-24,S003,P019,6,4849.62
SALE-20260724-S003-P020,2026-07-24,S003,P020,6,3864.66
SALE-20260724-S003-P021,2026-07-24,S003,P021,2,394.94
SALE-20260724-S003-P022,2026-07-24,S003,P022,5,3642.7
SALE-20260724-S003-P023,2026-07-24,S003,P023,9,7197.3
SALE-20260724-S003-P024,2026-07-24,S003,P024,7,1045.8
SALE-20260724-S003-P025,2026-07-24,S003,P025,3,2071.41
SALE-20260724-S003-P026,2026-07-24,S003,P026,17,13937.96
SALE-20260724-S003-P027,2026-07-24,S003,P027,8,4715.04
SALE-20260724-S003-P028,2026-07-24,S003,P028,1,55.67
SALE-20260724-S003-P029,2026-07-24,S003,P029,6,1410.78
SALE-20260724-S003-P030,2026-07-24,S003,P030,3,691.98
SALE-20260724-S003-P031,2026-07-24,S003,P031,8,2331.36
SALE-20260724-S003-P032,2026-07-24,S003,P032,2,1253.2
SALE-20260724-S003-P033,2026-07-24,S003,P033,13,8773.83
SALE-20260724-S003-P034,2026-07-24,S003,P034,8,1355.12
SALE-20260724-S003-P035,2026-07-24,S003,P035,11,1348.38
SALE-20260724-S003-P036,2026-07-24,S003,P036,1,187.39
SALE-20260724-S003-P037,2026-07-24,S003,P037,12,2248.2
SALE-20260724-S003-P038,2026-07-24,S003,P038,1,386.83
SALE-20260724-S003-P039,2026-07-24,S003,P039,2,1268.2
SALE-20260724-S003-P040,2026-07-24,S003,P040,6,966.3
SALE-20260724-S003-P041,2026-07-24,S003,P041,9,8859.51
SALE-20260724-S003-P042,2026-07-24,S003,P042,10,10684.9
SALE-20260724-S003-P043,2026-07-24,S003,P043,10,7345.6
SALE-20260724-S003-P044,2026-07-24,S003,P044,4,539.8
SALE-20260724-S003-P045,2026-07-24,S003,P045,13,5793.45
SALE-20260724-S003-P046,2026-07-24,S003,P046,6,3335.58
SALE-20260724-S003-P047,2026-07-24,S003,P047,8,7543.92
SALE-20260724-S003-P048,2026-07-24,S003,P048,4,1895.12
SALE-20260724-S003-P049,2026-07-24,S003,P049,11,6981.26
SALE-20260725-S001-P001,2026-07-25,S001,P001,8,6310.88
SALE-20260725-S001-P002,2026-07-25,S001,P002,8,5193.2
SALE-20260725-S001-P003,2026-07-25,S001,P003,5,5354.35
SALE-20260725-S001-P004,2026-07-25,S001,P004,2,304.3
SALE-20260725-S001-P005,2026-07-25,S001,P005,5,2204.5
SALE-20260725-S001-P006,2026-07-25,S001,P006,5,4189.95
SALE-20260725-S001-P007,2026-07-25,S001,P007,15,3855.3
SALE-20260725-S001-P008,2026-07-25,S001,P008,9,7957.35
SALE-20260725-S001-P009,2026-07-25,S001,P009,9,6805.71
SALE-20260725-S001-P010,2026-07-25,S001,P010,7,6906.9
SALE-20260725-S001-P011,2026-07-25,S001,P011,3,656.7
SALE-20260725-S001-P012,2026-07-25,S001,P012,13,2454.79
SALE-20260725-S001-P013,2026-07-25,S001,P013,9,7783.92
SALE-20260725-S001-P014,2026-07-25,S001,P014,17,6696.47
SALE-20260725-S001-P015,2026-07-25,S001,P015,6,1170.72
SALE-20260725-S001-P016,2026-07-25,S001,P016,8,2113.36
SALE-20260725-S001-P017,2026-07-25,S001,P017,11,5538.39
SALE-20260725-S001-P018,2026-07-25,S001,P018,15,5515.5
SALE-20260725-S001-P019,2026-07-25,S001,P019,11,8890.97
SALE-20260725-S001-P020,2026-07-25,S001,P020,11,7085.21
SALE-20260725-S001-P021,2026-07-25,S001,P021,4,789.88
SALE-20260725-S001-P022,2026-07-25,S001,P022,6,4371.24
SALE-20260725-S001-P023,2026-07-25,S001,P023,10,7997.0
SALE-20260725-S001-P024,2026-07-25,S001,P024,7,1045.8
SALE-20260725-S001-P025,2026-07-25,S001,P025,0,0.0
SALE-20260725-S001-P026,2026-07-25,S001,P026,18,14757.84
SALE-20260725-S001-P027,2026-07-25,S001,P027,19,11198.22
SALE-20260725-S001-P028,2026-07-25,S001,P028,7,389.69
SALE-20260725-S001-P029,2026-07-25,S001,P029,7,1645.91
SALE-20260725-S001-P030,2026-07-25,S001,P030,6,1383.96
SALE-20260725-S001-P031,2026-07-25,S001,P031,11,3205.62
SALE-20260725-S001-P032,2026-07-25,S001,P032,11,6892.6
SALE-20260725-S001-P033,2026-07-25,S001,P033,9,6074.19
SALE-20260725-S001-P034,2026-07-25,S001,P034,19,3218.41
SALE-20260725-S001-P035,2026-07-25,S001,P035,13,1593.54
SALE-20260725-S001-P036,2026-07-25,S001,P036,5,936.95
SALE-20260725-S001-P037,2026-07-25,S001,P037,15,2810.25
SALE-20260725-S001-P038,2026-07-25,S001,P038,8,3094.64
SALE-20260725-S001-P039,2026-07-25,S001,P039,0,0.0
SALE-20260725-S001-P040,2026-07-25,S001,P040,10,1610.5
SALE-20260725-S001-P041,2026-07-25,S001,P041,8,7875.12
SALE-20260725-S001-P042,2026-07-25,S001,P042,21,22438.29
SALE-20260725-S001-P043,2026-07-25,S001,P043,14,10283.84
SALE-20260725-S001-P044,2026-07-25,S001,P044,8,1079.6
SALE-20260725-S001-P045,2026-07-25,S001,P045,12,5347.8
SALE-20260725-S001-P046,2026-07-25,S001,P046,5,2779.65
SALE-20260725-S001-P047,2026-07-25,S001,P047,6,5657.94
SALE-20260725-S001-P048,2026-07-25,S001,P048,4,1895.12
SALE-20260725-S001-P049,2026-07-25,S001,P049,18,11423.88
SALE-20260725-S001-P050,2026-07-25,S001,P050,5,1951.9
SALE-20260725-S002-P001,2026-07-25,S002,P001,10,7888.6
SALE-20260725-S002-P002,2026-07-25,S002,P002,12,7789.8
SALE-20260725-S002-P003,2026-07-25,S002,P003,2,2141.74
SALE-20260725-S002-P004,2026-07-25,S002,P004,1,152.15
SALE-20260725-S002-P005,2026-07-25,S002,P005,14,6172.6
SALE-20260725-S002-P006,2026-07-25,S002,P006,6,5027.94
SALE-20260725-S002-P007,2026-07-25,S002,P007,0,0.0
SALE-20260725-S002-P008,2026-07-25,S002,P008,17,15030.55
SALE-20260725-S002-P009,2026-07-25,S002,P009,12,9074.28
SALE-20260725-S002-P010,2026-07-25,S002,P010,16,15787.2
SALE-20260725-S002-P011,2026-07-25,S002,P011,4,875.6
SALE-20260725-S002-P012,2026-07-25,S002,P012,20,3776.6
SALE-20260725-S002-P013,2026-07-25,S002,P013,7,6054.16
SALE-20260725-S002-P014,2026-07-25,S002,P014,17,6696.47
SALE-20260725-S002-P015,2026-07-25,S002,P015,5,975.6
SALE-20260725-S002-P016,2026-07-25,S002,P016,12,3170.04
SALE-20260725-S002-P017,2026-07-25,S002,P017,11,5538.39
SALE-20260725-S002-P018,2026-07-25,S002,P018,22,8089.4
SALE-20260725-S002-P019,2026-07-25,S002,P019,16,12932.32
SALE-20260725-S002-P020,2026-07-25,S002,P020,11,7085.21
SALE-20260725-S002-P021,2026-07-25,S002,P021,6,1184.82
SALE-20260725-S002-P022,2026-07-25,S002,P022,5,3642.7
SALE-20260725-S002-P023,2026-07-25,S002,P023,8,6397.6
SALE-20260725-S002-P024,2026-07-25,S002,P024,7,1045.8
SALE-20260725-S002-P025,2026-07-25,S002,P025,2,1380.94
SALE-20260725-S002-P026,2026-07-25,S002,P026,22,18037.36
SALE-20260725-S002-P027,2026-07-25,S002,P027,17,10019.46
SALE-20260725-S002-P028,2026-07-25,S002,P028,3,167.01
SALE-20260725-S002-P029,2026-07-25,S002,P029,11,2586.43
SALE-20260725-S002-P030,2026-07-25,S002,P030,4,922.64
SALE-20260725-S002-P031,2026-07-25,S002,P031,17,4954.14
SALE-20260725-S002-P032,2026-07-25,S002,P032,10,6266.0
SALE-20260725-S002-P033,2026-07-25,S002,P033,6,4049.46
SALE-20260725-S002-P034,2026-07-25,S002,P034,22,3726.58
SALE-20260725-S002-P035,2026-07-25,S002,P035,10,1225.8
SALE-20260725-S002-P036,2026-07-25,S002,P036,9,1686.51
SALE-20260725-S002-P037,2026-07-25,S002,P037,21,3934.35
SALE-20260725-S002-P038,2026-07-25,S002,P038,0,0.0
SALE-20260725-S002-P039,2026-07-25,S002,P039,1,634.1
SALE-20260725-S002-P040,2026-07-25,S002,P040,6,966.3
SALE-20260725-S002-P041,2026-07-25,S002,P041,11,10828.29
SALE-20260725-S002-P042,2026-07-25,S002,P042,12,12821.88
SALE-20260725-S002-P043,2026-07-25,S002,P043,11,8080.16
SALE-20260725-S002-P044,2026-07-25,S002,P044,5,674.75
SALE-20260725-S002-P045,2026-07-25,S002,P045,12,5347.8
SALE-20260725-S002-P046,2026-07-25,S002,P046,6,3335.58
SALE-20260725-S002-P047,2026-07-25,S002,P047,11,10372.89
SALE-20260725-S002-P048,2026-07-25,S002,P048,8,3790.24
SALE-20260725-S002-P049,2026-07-25,S002,P049,20,12693.2
SALE-20260725-S002-P050,2026-07-25,S002,P050,8,3123.04
SALE-20260725-S003-P001,2026-07-25,S003,P001,7,5522.02
SALE-20260725-S003-P002,2026-07-25,S003,P002,8,5193.2
SALE-20260725-S003-P003,2026-07-25,S003,P003,2,2141.74
SALE-20260725-S003-P004,2026-07-25,S003,P004,1,152.15
SALE-20260725-S003-P005,2026-07-25,S003,P005,9,3968.1
SALE-20260725-S003-P006,2026-07-25,S003,P006,3,2513.97
SALE-20260725-S003-P007,2026-07-25,S003,P007,11,2827.22
SALE-20260725-S003-P008,2026-07-25,S003,P008,14,12378.1
SALE-20260725-S003-P009,2026-07-25,S003,P009,9,6805.71
SALE-20260725-S003-P010,2026-07-25,S003,P010,14,13813.8
SALE-20260725-S003-P011,2026-07-25,S003,P011,2,437.8
SALE-20260725-S003-P012,2026-07-25,S003,P012,8,1510.64
SALE-20260725-S003-P013,2026-07-25,S003,P013,6,5189.28
SALE-20260725-S003-P014,2026-07-25,S003,P014,9,3545.19
SALE-20260725-S003-P015,2026-07-25,S003,P015,3,585.36
SALE-20260725-S003-P016,2026-07-25,S003,P016,6,1585.02
SALE-20260725-S003-P017,2026-07-25,S003,P017,9,4531.41
SALE-20260725-S003-P018,2026-07-25,S003,P018,13,4780.1
SALE-20260725-S003-P019,2026-07-25,S003,P019,10,8082.7
SALE-20260725-S003-P020,2026-07-25,S003,P020,5,3220.55
SALE-20260725-S003-P021,2026-07-25,S003,P021,3,592.41
SALE-20260725-S003-P022,2026-07-25,S003,P022,5,3642.7
SALE-20260725-S003-P023,2026-07-25,S003,P023,10,7997.0
SALE-20260725-S003-P024,2026-07-25,S003,P024,7,1045.8
SALE-20260725-S003-P025,2026-07-25,S003,P025,3,2071.41
SALE-20260725-S003-P026,2026-07-25,S003,P026,9,7378.92
SALE-20260725-S003-P027,2026-07-25,S003,P027,7,4125.66
SALE-20260725-S003-P028,2026-07-25,S003,P028,4,222.68
SALE-20260725-S003-P029,2026-07-25,S003,P029,10,2351.3
SALE-20260725-S003-P030,2026-07-25,S003,P030,2,461.32
SALE-20260725-S003-P031,2026-07-25,S003,P031,7,2039.94
SALE-20260725-S003-P032,2026-07-25,S003,P032,7,4386.2
SALE-20260725-S003-P033,2026-07-25,S003,P033,8,5399.28
SALE-20260725-S003-P034,2026-07-25,S003,P034,14,2371.46
SALE-20260725-S003-P035,2026-07-25,S003,P035,12,1470.96
SALE-20260725-S003-P036,2026-07-25,S003,P036,4,749.56
SALE-20260725-S003-P037,2026-07-25,S003,P037,18,3372.3
SALE-20260725-S003-P038,2026-07-25,S003,P038,3,1160.49
SALE-20260725-S003-P039,2026-07-25,S003,P039,0,0.0
SALE-20260725-S003-P040,2026-07-25,S003,P040,8,1288.4
SALE-20260725-S003-P041,2026-07-25,S003,P041,5,4921.95
SALE-20260725-S003-P042,2026-07-25,S003,P042,8,8547.92
SALE-20260725-S003-P043,2026-07-25,S003,P043,8,5876.48
SALE-20260725-S003-P044,2026-07-25,S003,P044,4,539.8
SALE-20260725-S003-P045,2026-07-25,S003,P045,6,2673.9
SALE-20260725-S003-P046,2026-07-25,S003,P046,4,2223.72
SALE-20260725-S003-P047,2026-07-25,S003,P047,5,4714.95
SALE-20260725-S003-P048,2026-07-25,S003,P048,3,1421.34
SALE-20260725-S003-P049,2026-07-25,S003,P049,10,6346.6
SALE-20260726-S001-P001,2026-07-26,S001,P001,12,9466.32
SALE-20260726-S001-P002,2026-07-26,S001,P002,5,3245.75
SALE-20260726-S001-P003,2026-07-26,S001,P003,6,6425.22
SALE-20260726-S001-P004,2026-07-26,S001,P004,4,608.6
SALE-20260726-S001-P005,2026-07-26,S001,P005,14,6172.6
SALE-20260726-S001-P006,2026-07-26,S001,P006,6,5027.94
SALE-20260726-S001-P007,2026-07-26,S001,P007,20,5140.4
SALE-20260726-S001-P008,2026-07-26,S001,P008,13,11493.95
SALE-20260726-S001-P009,2026-07-26,S001,P009,6,4537.14
SALE-20260726-S001-P010,2026-07-26,S001,P010,7,6906.9
SALE-20260726-S001-P011,2026-07-26,S001,P011,1,218.9
SALE-20260726-S001-P012,2026-07-26,S001,P012,19,3587.77
SALE-20260726-S001-P013,2026-07-26,S001,P013,11,9513.68
SALE-20260726-S001-P014,2026-07-26,S001,P014,11,4333.01
SALE-20260726-S001-P015,2026-07-26,S001,P015,2,390.24
SALE-20260726-S001-P016,2026-07-26,S001,P016,7,1849.19
SALE-20260726-S001-P017,2026-07-26,S001,P017,7,3524.43
SALE-20260726-S001-P018,2026-07-26,S001,P018,16,5883.2
SALE-20260726-S001-P019,2026-07-26,S001,P019,11,8890.97
SALE-20260726-S001-P020,2026-07-26,S001,P020,7,4508.77
SALE-20260726-S001-P021,2026-07-26,S001,P021,5,987.35
SALE-20260726-S001-P022,2026-07-26,S001,P022,5,3642.7
SALE-20260726-S001-P023,2026-07-26,S001,P023,9,7197.3
SALE-20260726-S001-P024,2026-07-26,S001,P024,6,896.4
SALE-20260726-S001-P025,2026-07-26,S001,P025,3,2071.41
SALE-20260726-S001-P026,2026-07-26,S001,P026,14,11478.32
SALE-20260726-S001-P027,2026-07-26,S001,P027,21,12376.98
SALE-20260726-S001-P028,2026-07-26,S001,P028,3,167.01
SALE-20260726-S001-P029,2026-07-26,S001,P029,12,2821.56
SALE-20260726-S001-P030,2026-07-26,S001,P030,4,922.64
SALE-20260726-S001-P031,2026-07-26,S001,P031,8,2331.36
SALE-20260726-S001-P032,2026-07-26,S001,P032,4,2506.4
SALE-20260726-S001-P033,2026-07-26,S001,P033,16,10798.56
SALE-20260726-S001-P034,2026-07-26,S001,P034,20,3387.8
SALE-20260726-S001-P035,2026-07-26,S001,P035,13,1593.54
SALE-20260726-S001-P036,2026-07-26,S001,P036,0,0.0
SALE-20260726-S001-P037,2026-07-26,S001,P037,14,2622.9
SALE-20260726-S001-P038,2026-07-26,S001,P038,5,1934.15
SALE-20260726-S001-P039,2026-07-26,S001,P039,1,634.1
SALE-20260726-S001-P040,2026-07-26,S001,P040,9,1449.45
SALE-20260726-S001-P041,2026-07-26,S001,P041,8,7875.12
SALE-20260726-S001-P042,2026-07-26,S001,P042,10,10684.9
SALE-20260726-S001-P043,2026-07-26,S001,P043,15,11018.4
SALE-20260726-S001-P044,2026-07-26,S001,P044,7,944.65
SALE-20260726-S001-P045,2026-07-26,S001,P045,21,9358.65
SALE-20260726-S001-P046,2026-07-26,S001,P046,6,3335.58
SALE-20260726-S001-P047,2026-07-26,S001,P047,8,7543.92
SALE-20260726-S001-P048,2026-07-26,S001,P048,6,2842.68
SALE-20260726-S001-P049,2026-07-26,S001,P049,16,10154.56
SALE-20260726-S001-P050,2026-07-26,S001,P050,6,2342.28
SALE-20260726-S002-P001,2026-07-26,S002,P001,9,7099.74
SALE-20260726-S002-P002,2026-07-26,S002,P002,7,4544.05
SALE-20260726-S002-P003,2026-07-26,S002,P003,5,5354.35
SALE-20260726-S002-P004,2026-07-26,S002,P004,1,152.15
SALE-20260726-S002-P005,2026-07-26,S002,P005,11,4849.9
SALE-20260726-S002-P006,2026-07-26,S002,P006,2,1675.98
SALE-20260726-S002-P007,2026-07-26,S002,P007,0,0.0
SALE-20260726-S002-P008,2026-07-26,S002,P008,12,10609.8
SALE-20260726-S002-P009,2026-07-26,S002,P009,15,11342.85
SALE-20260726-S002-P010,2026-07-26,S002,P010,17,16773.9
SALE-20260726-S002-P011,2026-07-26,S002,P011,4,875.6
SALE-20260726-S002-P012,2026-07-26,S002,P012,14,2643.62
SALE-20260726-S002-P013,2026-07-26,S002,P013,11,9513.68
SALE-20260726-S002-P014,2026-07-26,S002,P014,17,6696.47
SALE-20260726-S002-P015,2026-07-26,S002,P015,4,780.48
SALE-20260726-S002-P016,2026-07-26,S002,P016,13,3434.21
SALE-20260726-S002-P017,2026-07-26,S002,P017,10,5034.9
SALE-20260726-S002-P018,2026-07-26,S002,P018,27,9927.9
SALE-20260726-S002-P019,2026-07-26,S002,P019,16,12932.32
SALE-20260726-S002-P020,2026-07-26,S002,P020,8,5152.88
SALE-20260726-S002-P021,2026-07-26,S002,P021,12,2369.64
SALE-20260726-S002-P022,2026-07-26,S002,P022,4,2914.16
SALE-20260726-S002-P023,2026-07-26,S002,P023,11,8796.7
SALE-20260726-S002-P024,2026-07-26,S002,P024,15,2241.0
SALE-20260726-S002-P025,2026-07-26,S002,P025,5,3452.35
SALE-20260726-S002-P026,2026-07-26,S002,P026,27,22136.76
SALE-20260726-S002-P027,2026-07-26,S002,P027,17,10019.46
SALE-20260726-S002-P028,2026-07-26,S002,P028,3,167.01
SALE-20260726-S002-P029,2026-07-26,S002,P029,6,1410.78
SALE-20260726-S002-P030,2026-07-26,S002,P030,3,691.98
SALE-20260726-S002-P031,2026-07-26,S002,P031,20,5828.4
SALE-20260726-S002-P032,2026-07-26,S002,P032,12,7519.2
SALE-20260726-S002-P033,2026-07-26,S002,P033,16,10798.56
SALE-20260726-S002-P034,2026-07-26,S002,P034,21,3557.19
SALE-20260726-S002-P035,2026-07-26,S002,P035,17,2083.86
SALE-20260726-S002-P036,2026-07-26,S002,P036,3,562.17
SALE-20260726-S002-P037,2026-07-26,S002,P037,20,3747.0
SALE-20260726-S002-P038,2026-07-26,S002,P038,2,773.66
SALE-20260726-S002-P039,2026-07-26,S002,P039,2,1268.2
SALE-20260726-S002-P040,2026-07-26,S002,P040,7,1127.35
SALE-20260726-S002-P041,2026-07-26,S002,P041,1,984.39
SALE-20260726-S002-P042,2026-07-26,S002,P042,20,21369.8
SALE-20260726-S002-P043,2026-07-26,S002,P043,14,10283.84
SALE-20260726-S002-P044,2026-07-26,S002,P044,9,1214.55
SALE-20260726-S002-P045,2026-07-26,S002,P045,18,8021.7
SALE-20260726-S002-P046,2026-07-26,S002,P046,6,3335.58
SALE-20260726-S002-P047,2026-07-26,S002,P047,1,942.99
SALE-20260726-S002-P048,2026-07-26,S002,P048,8,3790.24
SALE-20260726-S002-P049,2026-07-26,S002,P049,16,10154.56
SALE-20260726-S002-P050,2026-07-26,S002,P050,5,1951.9
SALE-20260726-S003-P001,2026-07-26,S003,P001,4,3155.44
SALE-20260726-S003-P002,2026-07-26,S003,P002,12,7789.8
SALE-20260726-S003-P003,2026-07-26,S003,P003,4,4283.48
SALE-20260726-S003-P004,2026-07-26,S003,P004,8,1217.2
SALE-20260726-S003-P005,2026-07-26,S003,P005,10,4409.0
SALE-20260726-S003-P006,2026-07-26,S003,P006,1,837.99
SALE-20260726-S003-P007,2026-07-26,S003,P007,10,2570.2
SALE-20260726-S003-P008,2026-07-26,S003,P008,5,4420.75
SALE-20260726-S003-P009,2026-07-26,S003,P009,7,5293.33
SALE-20260726-S003-P010,2026-07-26,S003,P010,10,9867.0
SALE-20260726-S003-P011,2026-07-26,S003,P011,1,218.9
SALE-20260726-S003-P012,2026-07-26,S003,P012,16,3021.28
SALE-20260726-S003-P013,2026-07-26,S003,P013,8,6919.04
SALE-20260726-S003-P014,2026-07-26,S003,P014,18,7090.38
SALE-20260726-S003-P015,2026-07-26,S003,P015,4,780.48
SALE-20260726-S003-P016,2026-07-26,S003,P016,5,1320.85
SALE-20260726-S003-P017,2026-07-26,S003,P017,7,3524.43
SALE-20260726-S003-P018,2026-07-26,S003,P018,11,4044.7
SALE-20260726-S003-P019,2026-07-26,S003,P019,9,7274.43
SALE-20260726-S003-P020,2026-07-26,S003,P020,10,6441.1
SALE-20260726-S003-P021,2026-07-26,S003,P021,1,197.47
SALE-20260726-S003-P022,2026-07-26,S003,P022,7,5099.78
SALE-20260726-S003-P023,2026-07-26,S003,P023,11,8796.7
SALE-20260726-S003-P024,2026-07-26,S003,P024,6,896.4
SALE-20260726-S003-P025,2026-07-26,S003,P025,5,3452.35
SALE-20260726-S003-P026,2026-07-26,S003,P026,8,6559.04
SALE-20260726-S003-P027,2026-07-26,S003,P027,12,7072.56
SALE-20260726-S003-P028,2026-07-26,S003,P028,0,0.0
SALE-20260726-S003-P029,2026-07-26,S003,P029,9,2116.17
SALE-20260726-S003-P030,2026-07-26,S003,P030,2,461.32
SALE-20260726-S003-P031,2026-07-26,S003,P031,9,2622.78
SALE-20260726-S003-P032,2026-07-26,S003,P032,7,4386.2
SALE-20260726-S003-P033,2026-07-26,S003,P033,9,6074.19
SALE-20260726-S003-P034,2026-07-26,S003,P034,8,1355.12
SALE-20260726-S003-P035,2026-07-26,S003,P035,9,1103.22
SALE-20260726-S003-P036,2026-07-26,S003,P036,2,374.78
SALE-20260726-S003-P037,2026-07-26,S003,P037,8,1498.8
SALE-20260726-S003-P038,2026-07-26,S003,P038,6,2320.98
SALE-20260726-S003-P039,2026-07-26,S003,P039,0,0.0
SALE-20260726-S003-P040,2026-07-26,S003,P040,7,1127.35
SALE-20260726-S003-P041,2026-07-26,S003,P041,7,6890.73
SALE-20260726-S003-P042,2026-07-26,S003,P042,13,13890.37
SALE-20260726-S003-P043,2026-07-26,S003,P043,14,10283.84
SALE-20260726-S003-P044,2026-07-26,S003,P044,5,674.75
SALE-20260726-S003-P045,2026-07-26,S003,P045,15,6684.75
SALE-20260726-S003-P046,2026-07-26,S003,P046,5,2779.65
SALE-20260726-S003-P047,2026-07-26,S003,P047,9,8486.91
SALE-20260726-S003-P048,2026-07-26,S003,P048,4,1895.12
SALE-20260726-S003-P049,2026-07-26,S003,P049,10,6346.6
SALE-20260727-S001-P001,2026-07-27,S001,P001,14,11044.04
SALE-20260727-S001-P002,2026-07-27,S001,P002,7,4544.05
SALE-20260727-S001-P003,2026-07-27,S001,P003,6,6425.22
SALE-20260727-S001-P004,2026-07-27,S001,P004,2,304.3
SALE-20260727-S001-P005,2026-07-27,S001,P005,6,2645.4
SALE-20260727-S001-P006,2026-07-27,S001,P006,1,837.99
SALE-20260727-S001-P007,2026-07-27,S001,P007,13,3341.26
SALE-20260727-S001-P008,2026-07-27,S001,P008,6,5304.9
SALE-20260727-S001-P009,2026-07-27,S001,P009,7,5293.33
SALE-20260727-S001-P010,2026-07-27,S001,P010,16,15787.2
SALE-20260727-S001-P011,2026-07-27,S001,P011,3,656.7
SALE-20260727-S001-P012,2026-07-27,S001,P012,13,2454.79
SALE-20260727-S001-P013,2026-07-27,S001,P013,13,11243.44
SALE-20260727-S001-P014,2026-07-27,S001,P014,15,5908.65
SALE-20260727-S001-P015,2026-07-27,S001,P015,4,780.48
SALE-20260727-S001-P016,2026-07-27,S001,P016,3,792.51
SALE-20260727-S001-P017,2026-07-27,S001,P017,11,5538.39
SALE-20260727-S001-P018,2026-07-27,S001,P018,9,3309.3
SALE-20260727-S001-P019,2026-07-27,S001,P019,10,8082.7
SALE-20260727-S001-P020,2026-07-27,S001,P020,4,2576.44
SALE-20260727-S001-P021,2026-07-27,S001,P021,10,1974.7
SALE-20260727-S001-P022,2026-07-27,S001,P022,8,5828.32
SALE-20260727-S001-P023,2026-07-27,S001,P023,8,6397.6
SALE-20260727-S001-P024,2026-07-27,S001,P024,1,149.4
SALE-20260727-S001-P025,2026-07-27,S001,P025,3,2071.41
SALE-20260727-S001-P026,2026-07-27,S001,P026,15,12298.2
SALE-20260727-S001-P027,2026-07-27,S001,P027,13,7661.94
SALE-20260727-S001-P028,2026-07-27,S001,P028,5,278.35
SALE-20260727-S001-P029,2026-07-27,S001,P029,4,940.52
SALE-20260727-S001-P030,2026-07-27,S001,P030,6,1383.96
SALE-20260727-S001-P031,2026-07-27,S001,P031,10,2914.2
SALE-20260727-S001-P032,2026-07-27,S001,P032,4,2506.4
SALE-20260727-S001-P033,2026-07-27,S001,P033,12,8098.92
SALE-20260727-S001-P034,2026-07-27,S001,P034,15,2540.85
SALE-20260727-S001-P035,2026-07-27,S001,P035,8,980.64
SALE-20260727-S001-P036,2026-07-27,S001,P036,1,187.39
SALE-20260727-S001-P037,2026-07-27,S001,P037,13,2435.55
SALE-20260727-S001-P038,2026-07-27,S001,P038,3,1160.49
SALE-20260727-S001-P039,2026-07-27,S001,P039,0,0.0
SALE-20260727-S001-P040,2026-07-27,S001,P040,10,1610.5
SALE-20260727-S001-P041,2026-07-27,S001,P041,3,2953.17
SALE-20260727-S001-P042,2026-07-27,S001,P042,14,14958.86
SALE-20260727-S001-P043,2026-07-27,S001,P043,8,5876.48
SALE-20260727-S001-P044,2026-07-27,S001,P044,4,539.8
SALE-20260727-S001-P045,2026-07-27,S001,P045,23,10249.95
SALE-20260727-S001-P046,2026-07-27,S001,P046,6,3335.58
SALE-20260727-S001-P047,2026-07-27,S001,P047,1,942.99
SALE-20260727-S001-P048,2026-07-27,S001,P048,5,2368.9
SALE-20260727-S001-P049,2026-07-27,S001,P049,25,15866.5
SALE-20260727-S001-P050,2026-07-27,S001,P050,7,2732.66
SALE-20260727-S002-P001,2026-07-27,S002,P001,8,6310.88
SALE-20260727-S002-P002,2026-07-27,S002,P002,10,6491.5
SALE-20260727-S002-P003,2026-07-27,S002,P003,3,3212.61
SALE-20260727-S002-P004,2026-07-27,S002,P004,0,0.0
SALE-20260727-S002-P005,2026-07-27,S002,P005,10,4409.0
SALE-20260727-S002-P006,2026-07-27,S002,P006,6,5027.94
SALE-20260727-S002-P007,2026-07-27,S002,P007,0,0.0
SALE-20260727-S002-P008,2026-07-27,S002,P008,17,15030.55
SALE-20260727-S002-P009,2026-07-27,S002,P009,9,6805.71
SALE-20260727-S002-P010,2026-07-27,S002,P010,9,8880.3
SALE-20260727-S002-P011,2026-07-27,S002,P011,2,437.8
