inventory_id,date,store_id,product_id,current_stock,reorder_level
INV-20260714-S003-P041,2026-07-14,S003,P041,221,45.0
INV-20260714-S003-P042,2026-07-14,S003,P042,315,88.0
INV-20260714-S003-P043,2026-07-14,S003,P043,314,86.0
INV-20260714-S003-P044,2026-07-14,S003,P044,116,40.0
INV-20260714-S003-P045,2026-07-14,S003,P045,502,100.0
INV-20260714-S003-P046,2026-07-14,S003,P046,59,37.0
INV-20260714-S003-P047,2026-07-14,S003,P047,112,59.0
INV-20260714-S003-P048,2026-07-14,S003,P048,54,34.0
INV-20260714-S003-P049,2026-07-14,S003,P049,379,98.0
INV-20260715-S001-P001,2026-07-15,S001,P001,137,57.0
INV-20260715-S001-P002,2026-07-15,S001,P002,157,41.0
INV-20260715-S001-P003,2026-07-15,S001,P003,30,24.0
INV-20260715-S001-P004,2026-07-15,S001,P004,35,20.0
INV-20260715-S001-P005,2026-07-15,S001,P005,252,66.0
INV-20260715-S001-P006,2026-07-15,S001,P006,143,26.0
INV-20260715-S001-P007,2026-07-15,S001,P007,342,97.0
INV-20260715-S001-P008,2026-07-15,S001,P008,266,65.0
INV-20260715-S001-P009,2026-07-15,S001,P009,194,43.0
INV-20260715-S001-P010,2026-07-15,S001,P010,177,66.0
INV-20260715-S001-P011,2026-07-15,S001,P011,231,12.0
INV-20260715-S001-P012,2026-07-15,S001,P012,141,101.0
INV-20260715-S001-P013,2026-07-15,S001,P013,209,56.0
INV-20260715-S001-P014,2026-07-15,S001,P014,254,84.0
INV-20260715-S001-P015,2026-07-15,S001,P015,61,18.0
INV-20260715-S001-P016,2026-07-15,S001,P016,182,56.0
INV-20260715-S001-P017,2026-07-15,S001,P017,123,56.0
INV-20260715-S001-P018,2026-07-15,S001,P018,374,99.0
INV-20260715-S001-P019,2026-07-15,S001,P019,184,64.0
INV-20260715-S001-P020,2026-07-15,S001,P020,218,55.0
INV-20260715-S001-P021,2026-07-15,S001,P021,90,35.0
INV-20260715-S001-P022,2026-07-15,S001,P022,193,41.0
INV-20260715-S001-P023,2026-07-15,S001,P023,102,59.0
INV-20260715-S001-P024,2026-07-15,S001,P024,96,51.0
INV-20260715-S001-P025,2026-07-15,S001,P025,263,12.0
INV-20260715-S001-P026,2026-07-15,S001,P026,250,88.0
INV-20260715-S001-P027,2026-07-15,S001,P027,161,95.0
INV-20260715-S001-P028,2026-07-15,S001,P028,97,23.0
INV-20260715-S001-P029,2026-07-15,S001,P029,93,62.0
INV-20260715-S001-P030,2026-07-15,S001,P030,48,20.0
INV-20260715-S001-P031,2026-07-15,S001,P031,200,74.0
INV-20260715-S001-P032,2026-07-15,S001,P032,150,37.0
INV-20260715-S001-P033,2026-07-15,S001,P033,221,72.0
INV-20260715-S001-P034,2026-07-15,S001,P034,277,79.0
INV-20260715-S001-P035,2026-07-15,S001,P035,227,83.0
INV-20260715-S001-P036,2026-07-15,S001,P036,87,20.0
INV-20260715-S001-P037,2026-07-15,S001,P037,296,97.0
INV-20260715-S001-P038,2026-07-15,S001,P038,44,32.0
INV-20260715-S001-P039,2026-07-15,S001,P039,233,14.0
INV-20260715-S001-P040,2026-07-15,S001,P040,250,62.0
INV-20260715-S001-P041,2026-07-15,S001,P041,64,45.0
INV-20260715-S001-P042,2026-07-15,S001,P042,298,88.0
INV-20260715-S001-P043,2026-07-15,S001,P043,345,86.0
INV-20260715-S001-P044,2026-07-15,S001,P044,201,40.0
INV-20260715-S001-P045,2026-07-15,S001,P045,455,100.0
INV-20260715-S001-P046,2026-07-15,S001,P046,120,37.0
INV-20260715-S001-P047,2026-07-15,S001,P047,177,59.0
INV-20260715-S001-P048,2026-07-15,S001,P048,63,34.0
INV-20260715-S001-P049,2026-07-15,S001,P049,352,98.0
INV-20260715-S001-P050,2026-07-15,S001,P050,111,26.0
INV-20260715-S002-P001,2026-07-15,S002,P001,192,57.0
INV-20260715-S002-P002,2026-07-15,S002,P002,137,41.0
INV-20260715-S002-P003,2026-07-15,S002,P003,85,24.0
INV-20260715-S002-P004,2026-07-15,S002,P004,388,20.0
INV-20260715-S002-P005,2026-07-15,S002,P005,259,66.0
INV-20260715-S002-P006,2026-07-15,S002,P006,34,26.0
INV-20260715-S002-P007,2026-07-15,S002,P007,227,97.0
INV-20260715-S002-P008,2026-07-15,S002,P008,301,65.0
INV-20260715-S002-P009,2026-07-15,S002,P009,186,43.0
INV-20260715-S002-P010,2026-07-15,S002,P010,284,66.0
INV-20260715-S002-P011,2026-07-15,S002,P011,18,12.0
INV-20260715-S002-P012,2026-07-15,S002,P012,162,101.0
INV-20260715-S002-P013,2026-07-15,S002,P013,133,56.0
INV-20260715-S002-P014,2026-07-15,S002,P014,158,84.0
INV-20260715-S002-P015,2026-07-15,S002,P015,90,18.0
INV-20260715-S002-P016,2026-07-15,S002,P016,57,56.0
INV-20260715-S002-P017,2026-07-15,S002,P017,145,56.0
INV-20260715-S002-P018,2026-07-15,S002,P018,464,99.0
INV-20260715-S002-P019,2026-07-15,S002,P019,104,64.0
INV-20260715-S002-P020,2026-07-15,S002,P020,222,55.0
INV-20260715-S002-P021,2026-07-15,S002,P021,109,35.0
INV-20260715-S002-P022,2026-07-15,S002,P022,114,41.0
INV-20260715-S002-P023,2026-07-15,S002,P023,88,59.0
INV-20260715-S002-P024,2026-07-15,S002,P024,246,51.0
INV-20260715-S002-P025,2026-07-15,S002,P025,81,12.0
INV-20260715-S002-P026,2026-07-15,S002,P026,441,88.0
INV-20260715-S002-P027,2026-07-15,S002,P027,333,95.0
INV-20260715-S002-P028,2026-07-15,S002,P028,68,23.0
INV-20260715-S002-P029,2026-07-15,S002,P029,292,62.0
INV-20260715-S002-P030,2026-07-15,S002,P030,73,20.0
INV-20260715-S002-P031,2026-07-15,S002,P031,101,74.0
INV-20260715-S002-P032,2026-07-15,S002,P032,66,37.0
INV-20260715-S002-P033,2026-07-15,S002,P033,309,72.0
INV-20260715-S002-P034,2026-07-15,S002,P034,90,79.0
INV-20260715-S002-P035,2026-07-15,S002,P035,191,83.0
INV-20260715-S002-P036,2026-07-15,S002,P036,22,20.0
INV-20260715-S002-P037,2026-07-15,S002,P037,230,97.0
INV-20260715-S002-P038,2026-07-15,S002,P038,94,32.0
INV-20260715-S002-P039,2026-07-15,S002,P039,33,14.0
INV-20260715-S002-P040,2026-07-15,S002,P040,215,62.0
INV-20260715-S002-P041,2026-07-15,S002,P041,201,45.0
INV-20260715-S002-P042,2026-07-15,S002,P042,143,88.0
INV-20260715-S002-P043,2026-07-15,S002,P043,112,86.0
INV-20260715-S002-P044,2026-07-15,S002,P044,112,40.0
INV-20260715-S002-P045,2026-07-15,S002,P045,153,100.0
INV-20260715-S002-P046,2026-07-15,S002,P046,157,37.0
INV-20260715-S002-P047,2026-07-15,S002,P047,134,59.0
INV-20260715-S002-P048,2026-07-15,S002,P048,104,34.0
INV-20260715-S002-P049,2026-07-15,S002,P049,231,98.0
INV-20260715-S002-P050,2026-07-15,S002,P050,49,26.0
INV-20260715-S003-P001,2026-07-15,S003,P001,149,57.0
INV-20260715-S003-P002,2026-07-15,S003,P002,50,41.0
INV-20260715-S003-P003,2026-07-15,S003,P003,37,24.0
INV-20260715-S003-P004,2026-07-15,S003,P004,64,20.0
INV-20260715-S003-P005,2026-07-15,S003,P005,247,66.0
INV-20260715-S003-P006,2026-07-15,S003,P006,61,26.0
INV-20260715-S003-P007,2026-07-15,S003,P007,471,97.0
INV-20260715-S003-P008,2026-07-15,S003,P008,279,65.0
INV-20260715-S003-P009,2026-07-15,S003,P009,163,43.0
INV-20260715-S003-P010,2026-07-15,S003,P010,86,66.0
INV-20260715-S003-P011,2026-07-15,S003,P011,221,12.0
INV-20260715-S003-P012,2026-07-15,S003,P012,449,101.0
INV-20260715-S003-P013,2026-07-15,S003,P013,58,56.0
INV-20260715-S003-P014,2026-07-15,S003,P014,193,84.0
INV-20260715-S003-P015,2026-07-15,S003,P015,91,18.0
INV-20260715-S003-P016,2026-07-15,S003,P016,167,56.0
INV-20260715-S003-P017,2026-07-15,S003,P017,133,56.0
INV-20260715-S003-P018,2026-07-15,S003,P018,234,99.0
INV-20260715-S003-P019,2026-07-15,S003,P019,78,64.0
INV-20260715-S003-P020,2026-07-15,S003,P020,146,55.0
INV-20260715-S003-P021,2026-07-15,S003,P021,163,35.0
INV-20260715-S003-P022,2026-07-15,S003,P022,192,41.0
INV-20260715-S003-P023,2026-07-15,S003,P023,195,59.0
INV-20260715-S003-P024,2026-07-15,S003,P024,233,51.0
INV-20260715-S003-P025,2026-07-15,S003,P025,205,12.0
INV-20260715-S003-P026,2026-07-15,S003,P026,316,88.0
INV-20260715-S003-P027,2026-07-15,S003,P027,286,95.0
INV-20260715-S003-P028,2026-07-15,S003,P028,92,23.0
INV-20260715-S003-P029,2026-07-15,S003,P029,218,62.0
INV-20260715-S003-P030,2026-07-15,S003,P030,53,20.0
INV-20260715-S003-P031,2026-07-15,S003,P031,143,74.0
INV-20260715-S003-P032,2026-07-15,S003,P032,38,37.0
INV-20260715-S003-P033,2026-07-15,S003,P033,191,72.0
INV-20260715-S003-P034,2026-07-15,S003,P034,340,79.0
INV-20260715-S003-P035,2026-07-15,S003,P035,171,83.0
INV-20260715-S003-P036,2026-07-15,S003,P036,67,20.0
INV-20260715-S003-P037,2026-07-15,S003,P037,175,97.0
INV-20260715-S003-P038,2026-07-15,S003,P038,115,32.0
INV-20260715-S003-P039,2026-07-15,S003,P039,223,14.0
INV-20260715-S003-P040,2026-07-15,S003,P040,220,62.0
INV-20260715-S003-P041,2026-07-15,S003,P041,218,45.0
INV-20260715-S003-P042,2026-07-15,S003,P042,308,88.0
INV-20260715-S003-P043,2026-07-15,S003,P043,306,86.0
INV-20260715-S003-P044,2026-07-15,S003,P044,111,40.0
INV-20260715-S003-P045,2026-07-15,S003,P045,495,100.0
INV-20260715-S003-P046,2026-07-15,S003,P046,54,37.0
INV-20260715-S003-P047,2026-07-15,S003,P047,107,59.0
INV-20260715-S003-P048,2026-07-15,S003,P048,51,34.0
INV-20260715-S003-P049,2026-07-15,S003,P049,369,98.0
INV-20260716-S001-P001,2026-07-16,S001,P001,129,57.0
INV-20260716-S001-P002,2026-07-16,S001,P002,154,41.0
INV-20260716-S001-P003,2026-07-16,S001,P003,119,24.0
INV-20260716-S001-P004,2026-07-16,S001,P004,32,20.0
INV-20260716-S001-P005,2026-07-16,S001,P005,247,66.0
INV-20260716-S001-P006,2026-07-16,S001,P006,141,26.0
INV-20260716-S001-P007,2026-07-16,S001,P007,334,97.0
INV-20260716-S001-P008,2026-07-16,S001,P008,253,65.0
INV-20260716-S001-P009,2026-07-16,S001,P009,187,43.0
INV-20260716-S001-P010,2026-07-16,S001,P010,168,66.0
INV-20260716-S001-P011,2026-07-16,S001,P011,228,12.0
INV-20260716-S001-P012,2026-07-16,S001,P012,127,101.0
INV-20260716-S001-P013,2026-07-16,S001,P013,200,56.0
INV-20260716-S001-P014,2026-07-16,S001,P014,238,84.0
INV-20260716-S001-P015,2026-07-16,S001,P015,60,18.0
INV-20260716-S001-P016,2026-07-16,S001,P016,177,56.0
INV-20260716-S001-P017,2026-07-16,S001,P017,118,56.0
INV-20260716-S001-P018,2026-07-16,S001,P018,366,99.0
INV-20260716-S001-P019,2026-07-16,S001,P019,176,64.0
INV-20260716-S001-P020,2026-07-16,S001,P020,212,55.0
INV-20260716-S001-P021,2026-07-16,S001,P021,85,35.0
INV-20260716-S001-P022,2026-07-16,S001,P022,188,41.0
INV-20260716-S001-P023,2026-07-16,S001,P023,95,59.0
INV-20260716-S001-P024,2026-07-16,S001,P024,90,51.0
INV-20260716-S001-P025,2026-07-16,S001,P025,259,12.0
INV-20260716-S001-P026,2026-07-16,S001,P026,242,88.0
INV-20260716-S001-P027,2026-07-16,S001,P027,150,95.0
INV-20260716-S001-P028,2026-07-16,S001,P028,94,23.0
INV-20260716-S001-P029,2026-07-16,S001,P029,87,62.0
INV-20260716-S001-P030,2026-07-16,S001,P030,47,20.0
INV-20260716-S001-P031,2026-07-16,S001,P031,191,74.0
INV-20260716-S001-P032,2026-07-16,S001,P032,144,37.0
INV-20260716-S001-P033,2026-07-16,S001,P033,214,72.0
INV-20260716-S001-P034,2026-07-16,S001,P034,267,79.0
INV-20260716-S001-P035,2026-07-16,S001,P035,221,83.0
INV-20260716-S001-P036,2026-07-16,S001,P036,85,20.0
INV-20260716-S001-P037,2026-07-16,S001,P037,278,97.0
INV-20260716-S001-P038,2026-07-16,S001,P038,41,32.0
INV-20260716-S001-P039,2026-07-16,S001,P039,231,14.0
INV-20260716-S001-P040,2026-07-16,S001,P040,247,62.0
INV-20260716-S001-P041,2026-07-16,S001,P041,60,45.0
INV-20260716-S001-P042,2026-07-16,S001,P042,290,88.0
INV-20260716-S001-P043,2026-07-16,S001,P043,337,86.0
INV-20260716-S001-P044,2026-07-16,S001,P044,196,40.0
INV-20260716-S001-P045,2026-07-16,S001,P045,442,100.0
INV-20260716-S001-P046,2026-07-16,S001,P046,112,37.0
INV-20260716-S001-P047,2026-07-16,S001,P047,171,59.0
INV-20260716-S001-P048,2026-07-16,S001,P048,58,34.0
INV-20260716-S001-P049,2026-07-16,S001,P049,336,98.0
INV-20260716-S001-P050,2026-07-16,S001,P050,109,26.0
INV-20260716-S002-P001,2026-07-16,S002,P001,185,57.0
INV-20260716-S002-P002,2026-07-16,S002,P002,135,41.0
INV-20260716-S002-P003,2026-07-16,S002,P003,81,24.0
INV-20260716-S002-P004,2026-07-16,S002,P004,388,20.0
INV-20260716-S002-P005,2026-07-16,S002,P005,247,66.0
INV-20260716-S002-P006,2026-07-16,S002,P006,32,26.0
INV-20260716-S002-P007,2026-07-16,S002,P007,227,97.0
INV-20260716-S002-P008,2026-07-16,S002,P008,290,65.0
INV-20260716-S002-P009,2026-07-16,S002,P009,182,43.0
INV-20260716-S002-P010,2026-07-16,S002,P010,274,66.0
INV-20260716-S002-P011,2026-07-16,S002,P011,14,12.0
INV-20260716-S002-P012,2026-07-16,S002,P012,141,101.0
INV-20260716-S002-P013,2026-07-16,S002,P013,125,56.0
INV-20260716-S002-P014,2026-07-16,S002,P014,142,84.0
INV-20260716-S002-P015,2026-07-16,S002,P015,89,18.0
INV-20260716-S002-P016,2026-07-16,S002,P016,271,56.0
INV-20260716-S002-P017,2026-07-16,S002,P017,135,56.0
INV-20260716-S002-P018,2026-07-16,S002,P018,444,99.0
INV-20260716-S002-P019,2026-07-16,S002,P019,88,64.0
INV-20260716-S002-P020,2026-07-16,S002,P020,216,55.0
INV-20260716-S002-P021,2026-07-16,S002,P021,97,35.0
INV-20260716-S002-P022,2026-07-16,S002,P022,108,41.0
INV-20260716-S002-P023,2026-07-16,S002,P023,77,59.0
INV-20260716-S002-P024,2026-07-16,S002,P024,240,51.0
INV-20260716-S002-P025,2026-07-16,S002,P025,80,12.0
INV-20260716-S002-P026,2026-07-16,S002,P026,426,88.0
INV-20260716-S002-P027,2026-07-16,S002,P027,324,95.0
INV-20260716-S002-P028,2026-07-16,S002,P028,63,23.0
INV-20260716-S002-P029,2026-07-16,S002,P029,283,62.0
INV-20260716-S002-P030,2026-07-16,S002,P030,70,20.0
INV-20260716-S002-P031,2026-07-16,S002,P031,90,74.0
INV-20260716-S002-P032,2026-07-16,S002,P032,61,37.0
INV-20260716-S002-P033,2026-07-16,S002,P033,301,72.0
INV-20260716-S002-P034,2026-07-16,S002,P034,393,79.0
INV-20260716-S002-P035,2026-07-16,S002,P035,174,83.0
INV-20260716-S002-P036,2026-07-16,S002,P036,101,20.0
INV-20260716-S002-P037,2026-07-16,S002,P037,216,97.0
INV-20260716-S002-P038,2026-07-16,S002,P038,86,32.0
INV-20260716-S002-P039,2026-07-16,S002,P039,28,14.0
INV-20260716-S002-P040,2026-07-16,S002,P040,209,62.0
INV-20260716-S002-P041,2026-07-16,S002,P041,194,45.0
INV-20260716-S002-P042,2026-07-16,S002,P042,132,88.0
INV-20260716-S002-P043,2026-07-16,S002,P043,98,86.0
INV-20260716-S002-P044,2026-07-16,S002,P044,106,40.0
INV-20260716-S002-P045,2026-07-16,S002,P045,129,100.0
INV-20260716-S002-P046,2026-07-16,S002,P046,155,37.0
INV-20260716-S002-P047,2026-07-16,S002,P047,129,59.0
INV-20260716-S002-P048,2026-07-16,S002,P048,102,34.0
INV-20260716-S002-P049,2026-07-16,S002,P049,215,98.0
INV-20260716-S002-P050,2026-07-16,S002,P050,42,26.0
INV-20260716-S003-P001,2026-07-16,S003,P001,139,57.0
INV-20260716-S003-P002,2026-07-16,S003,P002,48,41.0
INV-20260716-S003-P003,2026-07-16,S003,P003,35,24.0
INV-20260716-S003-P004,2026-07-16,S003,P004,61,20.0
INV-20260716-S003-P005,2026-07-16,S003,P005,245,66.0
INV-20260716-S003-P006,2026-07-16,S003,P006,61,26.0
INV-20260716-S003-P007,2026-07-16,S003,P007,461,97.0
INV-20260716-S003-P008,2026-07-16,S003,P008,271,65.0
INV-20260716-S003-P009,2026-07-16,S003,P009,152,43.0
INV-20260716-S003-P010,2026-07-16,S003,P010,77,66.0
INV-20260716-S003-P011,2026-07-16,S003,P011,218,12.0
INV-20260716-S003-P012,2026-07-16,S003,P012,438,101.0
INV-20260716-S003-P013,2026-07-16,S003,P013,272,56.0
INV-20260716-S003-P014,2026-07-16,S003,P014,180,84.0
INV-20260716-S003-P015,2026-07-16,S003,P015,90,18.0
INV-20260716-S003-P016,2026-07-16,S003,P016,159,56.0
INV-20260716-S003-P017,2026-07-16,S003,P017,125,56.0
INV-20260716-S003-P018,2026-07-16,S003,P018,226,99.0
INV-20260716-S003-P019,2026-07-16,S003,P019,71,64.0
INV-20260716-S003-P020,2026-07-16,S003,P020,136,55.0
INV-20260716-S003-P021,2026-07-16,S003,P021,159,35.0
INV-20260716-S003-P022,2026-07-16,S003,P022,186,41.0
INV-20260716-S003-P023,2026-07-16,S003,P023,188,59.0
INV-20260716-S003-P024,2026-07-16,S003,P024,226,51.0
INV-20260716-S003-P025,2026-07-16,S003,P025,203,12.0
INV-20260716-S003-P026,2026-07-16,S003,P026,303,88.0
INV-20260716-S003-P027,2026-07-16,S003,P027,274,95.0
INV-20260716-S003-P028,2026-07-16,S003,P028,90,23.0
INV-20260716-S003-P029,2026-07-16,S003,P029,214,62.0
INV-20260716-S003-P030,2026-07-16,S003,P030,51,20.0
INV-20260716-S003-P031,2026-07-16,S003,P031,132,74.0
INV-20260716-S003-P032,2026-07-16,S003,P032,181,37.0
INV-20260716-S003-P033,2026-07-16,S003,P033,184,72.0
INV-20260716-S003-P034,2026-07-16,S003,P034,330,79.0
INV-20260716-S003-P035,2026-07-16,S003,P035,160,83.0
INV-20260716-S003-P036,2026-07-16,S003,P036,62,20.0
INV-20260716-S003-P037,2026-07-16,S003,P037,166,97.0
INV-20260716-S003-P038,2026-07-16,S003,P038,113,32.0
INV-20260716-S003-P039,2026-07-16,S003,P039,219,14.0
INV-20260716-S003-P040,2026-07-16,S003,P040,214,62.0
INV-20260716-S003-P041,2026-07-16,S003,P041,209,45.0
INV-20260716-S003-P042,2026-07-16,S003,P042,302,88.0
INV-20260716-S003-P043,2026-07-16,S003,P043,300,86.0
INV-20260716-S003-P044,2026-07-16,S003,P044,109,40.0
INV-20260716-S003-P045,2026-07-16,S003,P045,483,100.0
INV-20260716-S003-P046,2026-07-16,S003,P046,50,37.0
INV-20260716-S003-P047,2026-07-16,S003,P047,101,59.0
INV-20260716-S003-P048,2026-07-16,S003,P048,49,34.0
INV-20260716-S003-P049,2026-07-16,S003,P049,361,98.0
INV-20260717-S001-P001,2026-07-17,S001,P001,122,57.0
INV-20260717-S001-P002,2026-07-17,S001,P002,142,41.0
INV-20260717-S001-P003,2026-07-17,S001,P003,117,24.0
INV-20260717-S001-P004,2026-07-17,S001,P004,30,20.0
INV-20260717-S001-P005,2026-07-17,S001,P005,237,66.0
INV-20260717-S001-P006,2026-07-17,S001,P006,133,26.0
INV-20260717-S001-P007,2026-07-17,S001,P007,324,97.0
INV-20260717-S001-P008,2026-07-17,S001,P008,244,65.0
INV-20260717-S001-P009,2026-07-17,S001,P009,184,43.0
INV-20260717-S001-P010,2026-07-17,S001,P010,152,66.0
INV-20260717-S001-P011,2026-07-17,S001,P011,225,12.0
INV-20260717-S001-P012,2026-07-17,S001,P012,115,101.0
INV-20260717-S001-P013,2026-07-17,S001,P013,195,56.0
INV-20260717-S001-P014,2026-07-17,S001,P014,227,84.0
INV-20260717-S001-P015,2026-07-17,S001,P015,59,18.0
INV-20260717-S001-P016,2026-07-17,S001,P016,168,56.0
INV-20260717-S001-P017,2026-07-17,S001,P017,110,56.0
INV-20260717-S001-P018,2026-07-17,S001,P018,352,99.0
INV-20260717-S001-P019,2026-07-17,S001,P019,169,64.0
INV-20260717-S001-P020,2026-07-17,S001,P020,203,55.0
INV-20260717-S001-P021,2026-07-17,S001,P021,80,35.0
INV-20260717-S001-P022,2026-07-17,S001,P022,185,41.0
INV-20260717-S001-P023,2026-07-17,S001,P023,86,59.0
INV-20260717-S001-P024,2026-07-17,S001,P024,81,51.0
INV-20260717-S001-P025,2026-07-17,S001,P025,257,12.0
INV-20260717-S001-P026,2026-07-17,S001,P026,226,88.0
INV-20260717-S001-P027,2026-07-17,S001,P027,137,95.0
INV-20260717-S001-P028,2026-07-17,S001,P028,89,23.0
INV-20260717-S001-P029,2026-07-17,S001,P029,78,62.0
INV-20260717-S001-P030,2026-07-17,S001,P030,47,20.0
INV-20260717-S001-P031,2026-07-17,S001,P031,178,74.0
INV-20260717-S001-P032,2026-07-17,S001,P032,136,37.0
INV-20260717-S001-P033,2026-07-17,S001,P033,195,72.0
INV-20260717-S001-P034,2026-07-17,S001,P034,255,79.0
INV-20260717-S001-P035,2026-07-17,S001,P035,212,83.0
INV-20260717-S001-P036,2026-07-17,S001,P036,83,20.0
INV-20260717-S001-P037,2026-07-17,S001,P037,267,97.0
INV-20260717-S001-P038,2026-07-17,S001,P038,37,32.0
INV-20260717-S001-P039,2026-07-17,S001,P039,229,14.0
INV-20260717-S001-P040,2026-07-17,S001,P040,237,62.0
INV-20260717-S001-P041,2026-07-17,S001,P041,50,45.0
INV-20260717-S001-P042,2026-07-17,S001,P042,278,88.0
INV-20260717-S001-P043,2026-07-17,S001,P043,328,86.0
INV-20260717-S001-P044,2026-07-17,S001,P044,193,40.0
INV-20260717-S001-P045,2026-07-17,S001,P045,417,100.0
INV-20260717-S001-P046,2026-07-17,S001,P046,106,37.0
INV-20260717-S001-P047,2026-07-17,S001,P047,161,59.0
INV-20260717-S001-P048,2026-07-17,S001,P048,51,34.0
INV-20260717-S001-P049,2026-07-17,S001,P049,319,98.0
INV-20260717-S001-P050,2026-07-17,S001,P050,105,26.0
INV-20260717-S002-P001,2026-07-17,S002,P001,181,57.0
INV-20260717-S002-P002,2026-07-17,S002,P002,125,41.0
INV-20260717-S002-P003,2026-07-17,S002,P003,78,24.0
INV-20260717-S002-P004,2026-07-17,S002,P004,387,20.0
INV-20260717-S002-P005,2026-07-17,S002,P005,234,66.0
INV-20260717-S002-P006,2026-07-17,S002,P006,29,26.0
INV-20260717-S002-P007,2026-07-17,S002,P007,227,97.0
INV-20260717-S002-P008,2026-07-17,S002,P008,280,65.0
INV-20260717-S002-P009,2026-07-17,S002,P009,177,43.0
INV-20260717-S002-P010,2026-07-17,S002,P010,252,66.0
INV-20260717-S002-P011,2026-07-17,S002,P011,13,12.0
INV-20260717-S002-P012,2026-07-17,S002,P012,121,101.0
INV-20260717-S002-P013,2026-07-17,S002,P013,116,56.0
INV-20260717-S002-P014,2026-07-17,S002,P014,120,84.0
INV-20260717-S002-P015,2026-07-17,S002,P015,87,18.0
INV-20260717-S002-P016,2026-07-17,S002,P016,262,56.0
INV-20260717-S002-P017,2026-07-17,S002,P017,126,56.0
INV-20260717-S002-P018,2026-07-17,S002,P018,431,99.0
INV-20260717-S002-P019,2026-07-17,S002,P019,77,64.0
INV-20260717-S002-P020,2026-07-17,S002,P020,206,55.0
INV-20260717-S002-P021,2026-07-17,S002,P021,90,35.0
INV-20260717-S002-P022,2026-07-17,S002,P022,106,41.0
INV-20260717-S002-P023,2026-07-17,S002,P023,62,59.0
INV-20260717-S002-P024,2026-07-17,S002,P024,229,51.0
INV-20260717-S002-P025,2026-07-17,S002,P025,77,12.0
INV-20260717-S002-P026,2026-07-17,S002,P026,410,88.0
INV-20260717-S002-P027,2026-07-17,S002,P027,311,95.0
INV-20260717-S002-P028,2026-07-17,S002,P028,61,23.0
INV-20260717-S002-P029,2026-07-17,S002,P029,270,62.0
INV-20260717-S002-P030,2026-07-17,S002,P030,67,20.0
INV-20260717-S002-P031,2026-07-17,S002,P031,370,74.0
INV-20260717-S002-P032,2026-07-17,S002,P032,54,37.0
INV-20260717-S002-P033,2026-07-17,S002,P033,282,72.0
INV-20260717-S002-P034,2026-07-17,S002,P034,382,79.0
INV-20260717-S002-P035,2026-07-17,S002,P035,163,83.0
INV-20260717-S002-P036,2026-07-17,S002,P036,98,20.0
INV-20260717-S002-P037,2026-07-17,S002,P037,195,97.0
INV-20260717-S002-P038,2026-07-17,S002,P038,83,32.0
INV-20260717-S002-P039,2026-07-17,S002,P039,27,14.0
INV-20260717-S002-P040,2026-07-17,S002,P040,196,62.0
INV-20260717-S002-P041,2026-07-17,S002,P041,187,45.0
INV-20260717-S002-P042,2026-07-17,S002,P042,114,88.0
INV-20260717-S002-P043,2026-07-17,S002,P043,427,86.0
INV-20260717-S002-P044,2026-07-17,S002,P044,97,40.0
INV-20260717-S002-P045,2026-07-17,S002,P045,109,100.0
INV-20260717-S002-P046,2026-07-17,S002,P046,152,37.0
INV-20260717-S002-P047,2026-07-17,S002,P047,120,59.0
INV-20260717-S002-P048,2026-07-17,S002,P048,96,34.0
INV-20260717-S002-P049,2026-07-17,S002,P049,201,98.0
INV-20260717-S002-P050,2026-07-17,S002,P050,38,26.0
INV-20260717-S003-P001,2026-07-17,S003,P001,129,57.0
INV-20260717-S003-P002,2026-07-17,S003,P002,205,41.0
INV-20260717-S003-P003,2026-07-17,S003,P003,33,24.0
INV-20260717-S003-P004,2026-07-17,S003,P004,61,20.0
INV-20260717-S003-P005,2026-07-17,S003,P005,236,66.0
INV-20260717-S003-P006,2026-07-17,S003,P006,58,26.0
INV-20260717-S003-P007,2026-07-17,S003,P007,453,97.0
INV-20260717-S003-P008,2026-07-17,S003,P008,265,65.0
INV-20260717-S003-P009,2026-07-17,S003,P009,149,43.0
INV-20260717-S003-P010,2026-07-17,S003,P010,68,66.0
